TransactionId,UserId,VisitYear,VisitMonth,AttractionId,Rating,ContinentId,RegionId,CountryId,CityId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionType,VisitModeID,VisitMode,CityName,Country,Region,Continent,VisitDate,RatingCategory,VisitYearMonth,UserVisitCount,AttractionVisitCount,AttractionAverageRating,AttractionPopularity,RatingScore,VisitYearGroup,UserAverageRating,CityVisitCount
17832,68087,2013,6,640,3,1,3,14,52.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Egypt,North Africa,Africa,2013-06-01,Average,2013-06,2,13198,4.267085922109411,Highly Popular,0.6,2010-2015,4.0,97.0
17833,20504,2013,4,640,5,4,15,109,4186.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2013-04-01,High,2013-04,12,13198,4.267085922109411,Highly Popular,1.0,2010-2015,4.416666666666667,16.0
17834,512,2013,4,640,2,4,15,109,3915.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2013-04-01,Low,2013-04,1,13198,4.267085922109411,Highly Popular,0.4,2010-2015,2.0,842.0
17836,22068,2013,1,640,4,5,21,162,667.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Netherlands,Western Europe,Europe,2013-01-01,High,2013-01,1,13198,4.267085922109411,Highly Popular,0.8,2010-2015,4.0,202.0
17857,28858,2022,9,640,3,2,9,52,2149.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Argentina,South America,America,2022-09-01,Average,2022-09,1,13198,4.267085922109411,Highly Popular,0.6,After 2020,3.0,24.0
17859,70395,2020,1,640,4,5,21,160,1229.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Ireland,Western Europe,Europe,2020-01-01,High,2020-01,1,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,20.0
17860,76492,2019,9,640,4,1,2,9,31.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Tanzania,East Africa,Africa,2019-09-01,High,2019-09,2,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,4.0
17862,62902,2020,3,640,5,2,8,51,1847.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2020-03-01,High,2020-03,5,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.6,120.0
17865,81154,2020,3,640,4,2,8,48,333.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Canada,Northern America,America,2020-03-01,High,2020-03,4,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,4.0
17866,28567,2020,2,640,5,5,21,163,743.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-02-01,High,2020-02,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,96.0
17867,11099,2020,2,640,5,5,21,163,780.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-02-01,High,2020-02,4,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.5,75.0
17868,18325,2020,2,640,1,3,11,69,2282.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,China,East Asia,Asia,2020-02-01,Low,2020-02,4,13198,4.267085922109411,Highly Popular,0.2,2016-2020,1.25,370.0
17869,25682,2020,2,640,5,2,8,48,384.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Canada,Northern America,America,2020-02-01,High,2020-02,3,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.666666666666667,9.0
17870,5021,2020,1,640,4,4,15,109,1434.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01,6,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,2225.0
17872,85955,2020,1,640,5,2,8,48,554.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Canada,Northern America,America,2020-01-01,High,2020-01,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,194.0
17873,3850,2020,1,640,5,5,21,163,1396.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,United Kingdom,Western Europe,Europe,2020-01-01,High,2020-01,7,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.285714285714286,204.0
17874,18016,2020,1,640,5,3,12,88,2604.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Turkey,Middle East,Asia,2020-01-01,High,2020-01,3,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.0,74.0
17875,68257,2019,12,640,4,5,17,131,6136.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Romania,Central Europe,Europe,2019-12-01,High,2019-12,4,13198,4.267085922109411,Highly Popular,0.8,2016-2020,2.75,4.0
17876,83027,2019,12,640,4,3,14,106,3551.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Singapore,South East Asia,Asia,2019-12-01,High,2019-12,2,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,2765.0
17881,59594,2019,12,640,4,5,21,162,7858.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Netherlands,Western Europe,Europe,2019-12-01,High,2019-12,4,13198,4.267085922109411,Highly Popular,0.8,2016-2020,3.75,46.0
17882,45575,2019,10,640,5,3,14,103,3350.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Malaysia,South East Asia,Asia,2019-10-01,High,2019-10,3,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,33.0
17883,20101,2019,11,640,5,5,21,163,426.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2019-11-01,High,2019-11,8,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.75,1580.0
17886,77923,2019,10,640,1,3,14,101,3071.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Indonesia,South East Asia,Asia,2019-10-01,Low,2019-10,3,13198,4.267085922109411,Highly Popular,0.2,2016-2020,2.3333333333333335,361.0
17889,28545,2019,10,640,4,5,21,160,7580.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Ireland,Western Europe,Europe,2019-10-01,High,2019-10,2,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,16.0
17891,6032,2019,10,640,5,5,17,131,6155.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Romania,Central Europe,Europe,2019-10-01,High,2019-10,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,8.0
17892,71189,2019,10,640,5,5,21,163,426.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2019-10-01,High,2019-10,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,1580.0
17893,83606,2019,9,640,4,2,8,48,334.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Canada,Northern America,America,2019-09-01,High,2019-09,2,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,2.0
17894,72453,2019,10,640,5,5,21,163,9007.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,United Kingdom,Western Europe,Europe,2019-10-01,High,2019-10,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,3.0
17896,24984,2019,9,640,5,2,8,51,1631.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2019-09-01,High,2019-09,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,19.0
17898,38501,2019,9,640,4,5,21,163,8687.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2019-09-01,High,2019-09,2,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,48.0
17899,45570,2019,9,640,3,3,11,73,2445.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,South Korea,East Asia,Asia,2019-09-01,Average,2019-09,3,13198,4.267085922109411,Highly Popular,0.6,2016-2020,3.0,68.0
17901,20750,2019,9,640,5,3,14,105,3474.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Philippines,South East Asia,Asia,2019-09-01,High,2019-09,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,23.0
17902,4913,2019,9,640,5,5,17,132,6161.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Serbia,Central Europe,Europe,2019-09-01,High,2019-09,4,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,8.0
17906,6846,2019,8,640,5,3,12,88,2604.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Turkey,Middle East,Asia,2019-08-01,High,2019-08,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,74.0
17908,62240,2019,8,640,5,3,14,106,3551.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Singapore,South East Asia,Asia,2019-08-01,High,2019-08,3,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.666666666666667,2765.0
17909,50470,2019,8,640,5,5,21,163,426.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United Kingdom,Western Europe,Europe,2019-08-01,High,2019-08,3,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,1580.0
17910,73732,2019,7,640,4,5,21,163,8137.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,United Kingdom,Western Europe,Europe,2019-07-01,High,2019-07,2,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,17.0
17911,79833,2019,8,640,5,5,21,163,426.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2019-08-01,High,2019-08,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,1580.0
17913,78393,2019,8,640,3,2,8,51,2064.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,United States,Northern America,America,2019-08-01,Average,2019-08,6,13198,4.267085922109411,Highly Popular,0.6,2016-2020,4.5,91.0
17917,6280,2019,7,640,5,5,21,163,1346.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2019-07-01,High,2019-07,3,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,35.0
17918,76532,2019,5,640,3,5,21,163,426.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2019-05-01,Average,2019-05,1,13198,4.267085922109411,Highly Popular,0.6,2016-2020,3.0,1580.0
17919,31701,2018,10,640,5,5,19,144,6609.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Norway,Northern Europe,Europe,2018-10-01,High,2018-10,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.5,59.0
17920,32064,2019,7,640,3,3,14,106,3551.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Singapore,South East Asia,Asia,2019-07-01,Average,2019-07,1,13198,4.267085922109411,Highly Popular,0.6,2016-2020,3.0,2765.0
17921,22827,2019,6,640,5,2,8,51,859.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2019-06-01,High,2019-06,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,128.0
17922,19502,2019,7,640,5,2,8,51,1864.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2019-07-01,High,2019-07,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,1.0
17923,79783,2019,7,640,4,5,21,163,8687.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,United Kingdom,Western Europe,Europe,2019-07-01,High,2019-07,1,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,48.0
17924,61308,2019,7,640,4,5,19,141,6470.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Denmark,Northern Europe,Europe,2019-07-01,High,2019-07,3,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,3.0
17925,48305,2018,12,640,5,2,8,51,821.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,United States,Northern America,America,2018-12-01,High,2018-12,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,2.0
17926,84104,2018,8,640,5,2,8,51,1701.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2018-08-01,High,2018-08,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.5,2.0
17927,79363,2019,7,640,5,5,21,163,426.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,United Kingdom,Western Europe,Europe,2019-07-01,High,2019-07,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,1580.0
17928,82824,2019,7,640,5,2,8,51,1842.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United States,Northern America,America,2019-07-01,High,2019-07,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.5,20.0
17929,26499,2019,6,640,5,4,15,109,302.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2019-06-01,High,2019-06,8,13198,4.267085922109411,Highly Popular,1.0,2016-2020,3.875,10.0
17930,21293,2019,7,640,5,4,15,109,161.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2019-07-01,High,2019-07,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.0,170.0
17931,71826,2019,6,640,5,3,14,101,3260.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Indonesia,South East Asia,Asia,2019-06-01,High,2019-06,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,229.0
17932,22552,2019,7,640,4,5,20,150,6753.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Greece,Southern Europe,Europe,2019-07-01,High,2019-07,2,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.5,4.0
17933,5422,2019,7,640,5,5,17,132,6158.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Serbia,Central Europe,Europe,2019-07-01,High,2019-07,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,2.0
17936,61558,2019,7,640,3,5,21,163,8687.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2019-07-01,Average,2019-07,2,13198,4.267085922109411,Highly Popular,0.6,2016-2020,2.5,48.0
17937,13693,2019,7,640,4,5,21,163,426.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2019-07-01,High,2019-07,2,13198,4.267085922109411,Highly Popular,0.8,2016-2020,3.5,1580.0
17938,58198,2019,6,640,5,1,3,15,68.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Morocco,North Africa,Africa,2019-06-01,High,2019-06,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,1.0
17939,58760,2019,7,640,4,3,12,79,2529.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Israel,Middle East,Asia,2019-07-01,High,2019-07,2,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,2.0
17940,50831,2019,6,640,2,4,15,109,1434.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Australia,Australia,Australia & Oceania,2019-06-01,Low,2019-06,1,13198,4.267085922109411,Highly Popular,0.4,2016-2020,2.0,2225.0
17941,23697,2019,5,640,4,5,21,163,8687.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United Kingdom,Western Europe,Europe,2019-05-01,High,2019-05,2,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,48.0
17942,80425,2019,7,640,5,5,21,163,426.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,United Kingdom,Western Europe,Europe,2019-07-01,High,2019-07,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,1580.0
17943,86580,2018,8,640,5,2,8,51,1472.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,United States,Northern America,America,2018-08-01,High,2018-08,3,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.333333333333333,9.0
17944,22424,2019,6,640,5,5,21,163,4575.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2019-06-01,High,2019-06,5,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.4,61.0
17945,83301,2019,5,640,5,3,13,93,2665.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,India,South Asia,Asia,2019-05-01,High,2019-05,3,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.666666666666667,37.0
17946,71774,2019,6,640,5,4,15,109,1434.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2019-06-01,High,2019-06,5,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.6,2225.0
17948,52713,2019,6,640,5,2,8,51,1552.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United States,Northern America,America,2019-06-01,High,2019-06,8,13198,4.267085922109411,Highly Popular,1.0,2016-2020,3.75,303.0
17949,78579,2019,6,640,4,2,8,51,1376.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,United States,Northern America,America,2019-06-01,High,2019-06,3,13198,4.267085922109411,Highly Popular,0.8,2016-2020,3.6666666666666665,225.0
17950,24783,2019,6,640,5,5,21,162,667.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Netherlands,Western Europe,Europe,2019-06-01,High,2019-06,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.5,202.0
17951,79240,2019,6,640,5,2,8,51,2001.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2019-06-01,High,2019-06,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.0,4.0
17952,79651,2019,6,640,5,5,21,163,8760.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2019-06-01,High,2019-06,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,2.0
17953,17837,2019,6,640,4,3,13,93,2819.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,India,South Asia,Asia,2019-06-01,High,2019-06,2,13198,4.267085922109411,Highly Popular,0.8,2016-2020,3.5,533.0
17955,51394,2019,6,640,5,2,8,48,537.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Canada,Northern America,America,2019-06-01,High,2019-06,7,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.571428571428571,7.0
17956,67762,2019,5,640,5,5,21,163,426.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2019-05-01,High,2019-05,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,1580.0
17957,5019,2019,6,640,5,2,8,51,868.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2019-06-01,High,2019-06,2,13198,4.267085922109411,Highly Popular,1.0,2016-2020,4.5,9.0
17958,8799,2019,5,640,5,4,15,109,535.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2019-05-01,High,2019-05,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,1510.0
17959,7306,2019,6,640,4,4,15,109,535.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2019-06-01,High,2019-06,1,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,1510.0
17960,42799,2019,6,640,5,3,14,101,3285.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Indonesia,South East Asia,Asia,2019-06-01,High,2019-06,1,13198,4.267085922109411,Highly Popular,1.0,2016-2020,5.0,285.0
17961,64516,2019,6,640,1,5,21,158,7232.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Belgium,Western Europe,Europe,2019-06-01,Low,2019-06,1,13198,4.267085922109411,Highly Popular,0.2,2016-2020,1.0,11.0
17962,71417,2019,6,640,4,4,16,115,5506.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,New Zealand,Oceania,Australia & Oceania,2019-06-01,High,2019-06,1,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,160.0
17963,78013,2017,6,640,2,4,15,109,4303.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2017-06-01,Low,2017-06,1,13198,4.267085922109411,Highly Popular,0.4,2016-2020,2.0,254.0
17964,1698,2019,6,640,4,3,12,89,2623.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,United Arab Emirates,Middle East,Asia,2019-06-01,High,2019-06,3,13198,4.267085922109411,Highly Popular,0.8,2016-2020,4.0,393.0
